Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_PowerPlan,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,75,750552914,1,750552914,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,76,758978149,1,758978149,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,77,746357596,1,746357596,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,78,788431888,1,788431888,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,79,816672853,1,816672853,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,80,760730683,1,760730683,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,81,872482644,1,872482644,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,82,764166008,1,764166008,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,83,856227168,1,856227168,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,84,792767023,1,792767023,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,85,792517513,1,792517513,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,86,799123905,1,799123905,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,87,740121758,1,740121758,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,88,817814469,1,817814469,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,89,767269159,1,767269159,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,90,750644044,1,750644044,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,91,831884382,1,831884382,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,92,952343870,1,952343870,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,93,809072292,1,809072292,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,94,764953284,1,764953284,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,95,740613864,1,740613864,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,96,740579298,1,740579298,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,97,787619116,1,787619116,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,98,767757698,1,767757698,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,99,784493769,1,784493769,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,100,766375922,1,766375922,0,0,0,8952
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Overhead,Jitting,1,852234,1,852234,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Jitting,1,751476094,1,751476094,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Warmup,1,768845671,1,768845671,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Warmup,2,724021269,1,724021269,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Warmup,3,793873143,1,793873143,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Warmup,4,702425116,1,702425116,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Warmup,5,762136652,1,762136652,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Warmup,6,727374327,1,727374327,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,1,677180909,1,677180909,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,2,670738035,1,670738035,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,3,685944955,1,685944955,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,4,677953056,1,677953056,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,5,680272076,1,680272076,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,6,675270655,1,675270655,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,7,702222773,1,702222773,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,8,705480982,1,705480982,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,9,732863396,1,732863396,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,10,702690648,1,702690648,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,11,673595006,1,673595006,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,12,675300787,1,675300787,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,13,697343623,1,697343623,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,14,681678992,1,681678992,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,15,683322958,1,683322958,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,16,675746350,1,675746350,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,17,685584971,1,685584971,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,1,677180909,1,677180909,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,2,670738035,1,670738035,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,3,685944955,1,685944955,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,4,677953056,1,677953056,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,5,680272076,1,680272076,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,6,675270655,1,675270655,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,7,702222773,1,702222773,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,8,705480982,1,705480982,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,9,732863396,1,732863396,0,0,0,2264
